evidence_scope,tier,case_role,focal_firm,speaker,date,month,channel,title,source,lang,words,stance,cells_filled,demand_hits,supply_hits,value_sents,metric_sents,ai_linked_sents,mentions,url,file,n_tech_cur,prov_tech_cur,q_tech_cur,n_tech_fut,prov_tech_fut,q_tech_fut,n_tech_unspec,n_act_cur,prov_act_cur,q_act_cur,n_act_fut,prov_act_fut,q_act_fut,n_act_unspec,n_bnd_cur,prov_bnd_cur,q_bnd_cur,n_bnd_fut,prov_bnd_fut,q_bnd_fut,n_bnd_unspec,n_goal_cur,prov_goal_cur,q_goal_cur,n_goal_fut,prov_goal_fut,q_goal_fut,n_goal_unspec,usable,usable_reason,fit
full,C,vendor_selfpromo,Mistral AI,Mistral AI,2026-07-02,2026-07,Mistral AI,The AI sovereignty paradox: Scalable ecosystems for trusted AI adoption | AI Now Summit 2026,channel,ko,3526,anti_washing,5,1,2,1,0,53,Mistral AI(4); NTT DATA(1); NVIDIA(1),https://www.youtube.com/watch?v=xP-3iMTPav0,transcripts/channels/Mistral_AI/The_AI_sovereignty_paradox_Scalable_ecosystems_for_trusted_A__xP-3iMTPav0.md,5,4,현재 NTT 데이터는 퀀텀 래그(Quantum Rag)라는 프로젝트를 진행하고 있습니다.,2,2,"그것은 정말 훌륭한 해결책이지만, 기업 데이터에 LLM 모델을 학습시키는 유일한 해결책은 아닙니다 .",17,0,0,,0,0,,1,1,1,"네, NTT 데이터에서는 현재 미스랄 AI 센터 오브 엑셀런스를 구축하고 있습니다.",3,3,"네, 그러니까 NTT DATA는 여러분이 진정으로 신뢰할 수 있는, 독립적인 AI 파트너입니다.",8,0,0,,1,1,또한 중장기적으로는 동종 업계 및 경쟁사들 사이에서 경쟁 우위를 확보하는 데 도움이 될 수 있습니다 .,5,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,NVIDIA,NVIDIA,2026-07-24,2026-07,NVIDIA,GTC SJ 2026: Next Generation Intelligent Surgical Robots,channel,en,6636,washing,5,0,7,1,0,29,Microsoft(24); NVIDIA(6); Hugging Face(2); AMD(1); Arm(1),https://www.youtube.com/watch?v=z1b8DRFwWgo,transcripts/channels/NVIDIA/GTC_SJ_2026_Next_Generation_Intelligent_Surgical_Robots__z1b8DRFwWgo.md,3,3,"So just like that driving simulator has a gas pedal and a steering wheel where you can interact with the world foundation model, we'll be able to connect happily devices for instance and treat this as a surgical simulator.",14,4,And then uh we'll basically uh go over agentic systems in uh smart hospitals and then we'll summarize and uh wrap it up for some uh questions and answers.,3,1,1,"If you look at the problems in the that we have in the hospitals, a lot of that is around workflow efficiency.",0,0,,1,0,0,,1,1,So this is our second model that we also open source this week and it's called Cosmos H Surgical Simulator.,1,0,0,,4,3,"And you can actually envision that once you have this uh ready for deployment, you can implement it with a distributed compute for layered intelligence having the embedded intelligence in the robots whether they're surgical robots or cobots in the operating ro…",2,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,NVIDIA,NVIDIA,2026-04-11,2026-04,NVIDIA Developer,Accelerate AI through Open Source Inference | NVIDIA GTC,channel,ko,5209,anti_washing,4,4,8,4,2,34,NVIDIA(4); Mistral AI(3); Hugging Face(2); GitHub(2),https://www.youtube.com/watch?v=43mHY4HA0lo,transcripts/channels/NVIDIA_Developer/Accelerate_AI_through_Open_Source_Inference_NVIDIA_GTC__43mHY4HA0lo.md,6,4,"음, 그리고 최근에는 주로 VLM에 더 많이 기여하고 있으며, Mistral의 오픈 소스 라이브러리인 Mistral Common, Mistral Fine-tuning, Mistral Inference에도 기여하고 있습니다.",5,4,"저희가 190억 개의 파라미터를 가진 LTX2 모델을 출시했을 때, 처음에는 모두가 BF16 모델을 보고 ""최신 GPU나 데이터 센터용 GPU가 있어야 할 것 같다""라고 말했죠.",6,0,0,,0,0,,5,5,4,"음, 그리고 최근에는 주로 VLM에 더 많이 기여하고 있으며, Mistral의 오픈 소스 라이브러리인 Mistral Common, Mistral Fine-tuning, Mistral Inference에도 기여하고 있습니다.",0,0,,7,0,0,,1,1,"그들은 예술적 비전을 가지고 있으며 그것을 실현하고 싶어 하지만, 많은 경우 매우 구체적인 과정을 통해 도달하기를 원합니다.",2,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,NVIDIA,NVIDIA,2025-04-08,2025-04,NVIDIA Developer,An Introduction to Building Humanoid Robots | NVIDIA GTC 2025,channel,ko,10841,anti_washing,5,2,15,0,1,35,NVIDIA(22); Apple(3); Arm(3); IKEA(1); Hugging Face(1),https://www.youtube.com/watch?v=Oyon1QDpU6g,transcripts/channels/NVIDIA_Developer/An_Introduction_to_Building_Humanoid_Robots_NVIDIA_GTC_2025__Oyon1QDpU6g.md,5,4,이 아티팩트는 어제 이미 발표된 Groot N1 파운데이션 모델입니다.,0,0,,5,0,0,,4,3,이 워크플로우를 N1과 결합하면 로봇이 조작 및 이동 기능을 동시에 갖출 수 있습니다.,1,2,2,"저희는 엔지니어링 팀과 긴밀히 협력하여 Azac 및 Omniverse 생태계에 적용하고, 이를 커뮤니티 전체와 공유하여 로봇 공학이나 기타 목표 분야에서 풀 스택 AI 애플리케이션을 구축할 수 있도록 지원하고 있습니다.",0,0,,0,1,1,"첫째, 우리의 목표가 범용 로봇을 만드는 것이라면, 범용적이고 다재다능한 몸체가 필요합니다.",2,2,"이는 로봇 공학을 구축하기 위한 전략이며, NVIDIA의 미래 물리적 AI 컴퓨팅 플랫폼을 위한 전략입니다.",3,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,NVIDIA,NVIDIA,2025-12-12,2025-12,NVIDIA Developer,Benchmarking and Scaling Web Agents with LLMs and VLMs,channel,ko,1630,neutral,5,1,6,1,0,18,Microsoft(1),https://www.youtube.com/watch?v=viwXM78twfs,transcripts/channels/NVIDIA_Developer/Benchmarking_and_Scaling_Web_Agents_with_LLMs_and_VLMs__viwXM78twfs.md,4,3,"어, 그래서 동시에 CMU의 Shuan U가 Weberina를 출시했는데, 이건 OneTop, Red, GitLab을 기반으로 하는 도커화된 환경이고, 800가지가 넘는 다양한 작업을 실행해 보고 에이전트를 테스트해 볼 수 있습니다 .",3,3,"자, 이제 에이전트를 만드는 것이 쉽다는 것을 알았으니, 그 에이전트가 좋은지 아닌지를 측정해야 합니다.",10,1,1,"음, 솔직히 말해서 데모도 많고 제품도 있지만, 제 워크플로우에는 혁신적인 변화를 가져오지는 못했어요.",0,0,,1,1,1,"그래서 동일한 원리를 더 넓은 범위의 환경에서 적용할 수 있다는 점이 중요하며, NVIZMO Gym은 몇 주 전에 이러한 기능을 오픈 소스로 제공하기 시작했습니다 .",2,2,"여기 제시된 모든 작업은 제 팀과 수많은 협력자들, 그리고 오픈 소스 코드에 기여한 사람들과 함께 진행한 것입니다.",0,0,0,,0,0,,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Oracle,Oracle,2026-06-18,2026-06,Oracle,AI Changes Everything: Can You Insure AI Risk?,channel,ko,3553,anti_washing,5,5,2,0,0,66,Oracle(2),https://www.youtube.com/watch?v=45uxFcLk6jA,transcripts/channels/Oracle/AI_Changes_Everything_Can_You_Insure_AI_Risk__45uxFcLk6jA.md,0,0,,1,1,AI 에이전트가 애플리케이션을 대체할 것입니다 .,4,2,2,"그래서 저희가 했던 일은, 기본적으로 신용카드 사기 거래를 탐지하도록 설계된 AI 시스템이었습니다 .",0,0,,2,1,1,많은 AI 공급업체들이 상당히 일찍부터 저희에게 연락을 해오고 있는 것을 볼 수 있습니다.,2,2,"고객, 기술 공급업체 및 파트너에게 이 두 가지 차원과 이 둘이 어떻게 서로 밀접하게 연관되어야 하는지 설명할 때 어떤 반응을 얻으시나요 ?",1,0,0,,1,1,모든 기업은 AI 전략이 필요합니다.,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Pinecone,Pinecone,2024-06-18,2024-06,Pinecone,Bits & Bytes: Vector Augmented Labeling & Classification,channel,ko,5585,anti_washing,5,1,5,0,1,26,Pinecone(4); Google(1); Apple(1),https://www.youtube.com/watch?v=RuJGoV87Et4,transcripts/channels/Pinecone/Bits_&_Bytes_Vector_Augmented_Labeling_&_Classification__RuJGoV87Et4.md,1,1,"우리가 작업하는 콘텐츠를 볼 때, 일반적인 RAG 애플리케이션이든 다른 유형의 콘텐츠 시스템이든 상관없이, 우리가 다루고 싶은 것은 텍스트뿐만이 아닙니다.",4,3,"벡터 검색을 통해 벡터 네이티브 접근 방식으로 데이터를 추출하면 이러한 사용 사례의 상당 부분을 활용할 수 있게 될 것이며, 더 많은 개발자 와 팀이 이러한 기능을 구현할 수 있을 것이라고 생각합니다.",3,2,2,"사람들의 녹음 파일, 영업 통화, 문서 등 다양한 콘텐츠가 있을 것입니다.",0,0,,1,0,0,,1,1,"깁스는 몇 년, 저는 1년 동안 이곳에 있었는데, 파인콘을 비롯한 전체 생태계에서 AI 사용 사례가 쏟아져 나오는 양은 놀라울 정도입니다.",1,0,0,,2,2,"이번 세션의 목표는 PineCone으로 무엇이 가능한지 좀 더 자세히 알아보고, 기존 또는 새로운 AI 사용 사례에 적용할 수 있는 실질적인 정보와 지식을 얻어 가실 수 있도록 돕는 것입니다.",0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Pinecone,Pinecone,2023-08-11,2023-08,Pinecone,Launch Sooner: An integrated AI stack for faster deployment,channel,ko,3986,anti_washing,5,2,6,1,0,65,Pinecone(1),https://www.youtube.com/watch?v=8dhOyt1dhjg,transcripts/channels/Pinecone/Launch_Sooner_An_integrated_AI_stack_for_faster_deployment__8dhOyt1dhjg.md,6,4,"제가 보기에 가장 성공적인 앱들은 에이전트 기반 애플리케이션이 아니라, 좀 더 단순하다고 해야 할까요?",4,3,"그러니까, 당신이 그 부분을 더 깊이 파고들 거라고 생각하는데, 우리가 앞으로 직면하게 될 중요한 문제 중 하나는 LLM 2.0 애플리케이션을 실제 운영 환경에 적용하는 것입니다.",33,1,1,"LLM 워크플로우와 파이프라인에 대해 이야기하자면, 미세 조정이라는 개념도 있죠.",0,0,,4,0,0,,1,1,"파트너가 언급한 것은 여기 패널 중 한 분인데, 누구인지는 밝히지 않겠지만, 오늘 아침에 그분이 대부분의 AI 트위터 데모는 실제 운영 환경에 적용되지 않을 것이라고 말씀하셨습니다.",3,0,0,,1,1,프롬프트를 다섯 번 테스트하고 바로 실행에 옮기는 건 올바른 전략이 아니라는 말씀이시죠?,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Replit,Replit,2026-06-16,2026-06,Replit,"4 Apps, 10+ Hours Saved a Week | Lindsay Wise + Julia Holm",channel,ko,2484,neutral,5,3,4,0,0,9,Replit(7); GitHub(2); Google(1); Snowflake(1); Zapier(1),https://www.youtube.com/watch?v=ppq5We7npew,"transcripts/channels/Replit/4_Apps,_10+_Hours_Saved_a_Week_Lindsay_Wise_+_Julia_Holm__ppq5We7npew.md",3,3,"그는 두 명으로 구성된 팀을 이끌고 있으며, 여러 AI 에이전트를 활용하여 전체 작업을 운영하고 있습니다.",2,2,"에이전트는 결과물을 도출해내고, 그중 일부는 버릴 수도 있지만, 마음에 드는 부분은 남겨두고 계속해서 앞으로 나아가는 방식입니다 .",1,0,0,,1,1,그러니까 우리가 코드가 매우 부족했던 세상에서 코드 생성이 훨씬 저렴해진 세상으로 이동하고 있다는 아이디어인 거죠.,0,1,1,"네, 아시다시피 Replit 같은 회사들과 저희가 아끼는 모든 기술 스택 파트너들에게 모든 공을 돌릴 수 있지만, 정말 많은 사람들의 노력이 필요했고, 오늘 이 자리에 함께 해주신 CEO와 CTO를 비롯한 최고 경영진의 지원이 있었기에 가능했습니다.",0,0,,0,1,1,그래서 어떤 면에서는 최종 목표를 정해두고 에이전트가 여러 가지 작업을 수행하도록 하는 것이 좋다고 생각합니다.,0,0,,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Salesforce,Salesforce,2026-06-15,2026-06,Salesforce,What is Agentic Analytics?,channel,ko,1024,neutral,5,0,1,1,0,12,SK텔레콤(1); Slack(1),https://www.youtube.com/watch?v=rQl5t4-AYoo,transcripts/channels/Salesforce/What_is_Agentic_Analytics__rQl5t4-AYoo.md,7,4,에이전트 기반 분석이란 무엇을 의미합니까?,1,1,"오늘날 우리는 클라우드와 슬랙봇을 가지고 있고, 내일은 다른 AI 클라이언트와 태블로 에이전트가 등장할 것입니다.",4,2,2,"그래서 저희는 분석가가 상담원과 직접 협업할 수 있는 놀라운 경험을 구축했는데, 다양한 업무 스타일을 제공하고 있습니다.",0,0,,2,1,1,"따라서 모든 것을 수동으로 제어하고 작업할 수도 있지만, 에이전트와 함께 작업하기로 선택하면 디지털 파트너가 항상 곁에 있습니다.",0,0,,0,1,1,"핵심은 담당자에게 목표를 전달하고, 담당자는 맥락 과 의도, 비즈니스 의미를 파악하여 실행 가능한 제안을 제시하는 것입니다.",0,0,,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Salesforce,Salesforce,2026-04-07,2026-04,Salesforce,"Why you can no longer ""DIY Your AI""",channel,en,1476,washing,5,0,0,0,1,21,Slack(15); Microsoft(7); Salesforce(6); General Motors(2),https://www.youtube.com/watch?v=C4lYqe487zY,transcripts/channels/Salesforce/Why_you_can_no_longer_DIY_Your_AI__C4lYqe487zY.md,5,4,"We have over 6,000 government&nbsp; and um representatives and partners here&nbsp;&nbsp; and we're doing nothing but talking about Agentics&nbsp; and Agent Force and and so on.",3,3,This is&nbsp;&nbsp; Agent Force.,8,1,1,So&nbsp; you know I prepared last week I asked Slackbot&nbsp;&nbsp; to do it and I just wrote a two-minute prompt&nbsp; and within 60 seconds I had all of my briefings.&nbsp;&nbsp; I have we have seen this at Salesforce.,0,0,,2,1,1,"We have over 6,000 government&nbsp; and um representatives and partners here&nbsp;&nbsp; and we're doing nothing but talking about Agentics&nbsp; and Agent Force and and so on.",0,0,,0,0,0,,1,1,"Uh, I'd love&nbsp;&nbsp; to know what are the big takeaways though that&nbsp; people should have following that main keynote.&nbsp;&nbsp; Well, Carrie, so great to be here at Agent Force&nbsp; DC and wow, what a keynote delivered by Kendall&nbsp;&nbsp; Collins…",1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Weights & Biases,Weights & Biases,2025-12-16,2025-12,Weights & Biases,"Are Humanoid Robots Actually Coming to Your Home? | Nikolaus, Rerun",channel,ko,7372,anti_washing,5,4,6,0,0,28,NVIDIA(1),https://www.youtube.com/watch?v=vvvwWv5BK-s,"transcripts/channels/Weights_&_Biases/Are_Humanoid_Robots_Actually_Coming_to_Your_Home_Nikolaus,_R__vvvwWv5BK-s.md",7,4,"지금 듣고 계신 프로그램은 머신러닝을 실제 세계에 적용하는 방법에 대한 팟캐스트, Gradient Descent입니다.",1,1,"제 생각에는 경험상, 인공지능이나 로봇 시스템을 훈련하는 것과 언어 학습 모델(LLM)을 훈련하는 것은 어떻게 다른가요?",5,3,3,그러니까 지금까지 데이터 모델을 아마 네 번 정도 재설계하신 셈이네요.,0,0,,0,1,1,"이러한 모든 일들이 진행되는 동안, 오픈 소스 모델들도 훨씬 더 많이 등장하고 있습니다 .",0,0,,2,1,1,그럼에도 불구하고 이러한 수준의 견고성을 목표로 훈련하는 것입니다.,0,0,,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
full,C,vendor_selfpromo,Weights & Biases,Weights & Biases,2025-07-08,2025-07,Weights & Biases,LLMOps for eval-driven development at scale,channel,en,3325,anti_washing,5,2,6,1,0,20,Microsoft(8); Arm(3); Cursor(1),https://www.youtube.com/watch?v=73nusFz3uHs,transcripts/channels/Weights_&_Biases/LLMOps_for_eval-driven_development_at_scale__73nusFz3uHs.md,3,3,So provider experience we also actually have a chatbot drive recommendation which is like customerf facing chatbot but it didn't go to production to be honest because of like we find trouble to build up some evaluation for this kind of chatbot also we do have …,1,1,In this case like this kind of like a customerf facing chatbot is very ambitious not because Adam's performance but because also we don't know what's good and bad which means it's hard to evaluate right with that being said Adam absolutely requires a centric e…,3,1,1,So provider experience we also actually have a chatbot drive recommendation which is like customerf facing chatbot but it didn't go to production to be honest because of like we find trouble to build up some evaluation for this kind of chatbot also we do have …,0,0,,2,1,1,So as I said I'm not allowed to like share our internal tools but instead I brought one of our partners tool which is called sat ais lens as you can see they provide some built-in matrix form apps also they provide some custom templates for come up with their …,0,0,,1,1,1,So for example in one day he came up with the MVP and that's a like team permission team confirmation from EM and PDM by providing this visualized data and evaluation and they get a feedback in the very very few minutes thanks to the visualization and the very…,0,0,,2,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),11
